mal1g00001,,,tc180s7g00001,,,,,,,,,,,,,,,,
mal11g02536,cpa1s5g00959,cca301s4g01203,tc180s1g02551,hum1sNW_018397258.1g00600,.,dz186s13g00314,dz186s5g00427,.,hli2s14g01292,.,opy300s14g00828,.,.,opy300s13g00444,.,ga198s8g01501,.,.,.
mal11g02537,cpa1s5g00958,cca301s4g01204,tc180s1g02552,hum1sNW_018397258.1g00599,dz186s8g00335,.,.,.,.,opy300s31g00375,.,.,.,opy300s13g00445,.,.,.,.,.
mal11g02538,cpa1s5g00956,.,tc180s1g02553,hum1sNW_018397258.1g00597,dz186s8g00336,dz186s13g00313,dz186s5g00426,.,hli2s14g01293,.,.,opy300s16g00960,.,opy300s13g00447,.,.,ga198s12g01804,.,.
mal11g02539,cpa1s5g00953,cca301s4g01205,tc180s1g02554,hum1sNW_018397258.1g00595,.,dz186s13g00312,dz186s5g00425,hli2s9g00919,.,opy300s31g00376,opy300s14g00829,.,opy300s12g02023,opy300s13g00448,.,ga198s8g01502,ga198s12g01805,ga198s11g03041,.
mal11g02540,cpa1s5g00948,cca301s4g01206,tc180s1g02555,hum1sNW_018397258.1g00594,dz186s8g00337,.,.,hli2s9g00920,.,opy300s31g00377,.,.,opy300s12g02022,opy300s13g00449,.,.,.,ga198s11g03042,.
mal11g02541,cpa1s5g00946,cca301s4g01207,tc180s1g02556,hum1sNW_018397258.1g00593,dz186s8g00338,dz186s13g00311,dz186s5g00424,hli2s9g00921,hli2s14g01294,opy300s31g00378,.,opy300s16g00961,opy300s12g02021,opy300s13g00450,ga198s8g00399,.,ga198s12g01806,ga198s11g03043,ga198s7g01521
mal11g02542,cpa1s5g00944,cca301s4g01208,tc180s1g02557,hum1sNW_018397258.1g00592,dz186s8g00339,.,dz186s5g00423,hli2s9g00923,.,.,.,opy300s16g00962,opy300s12g02020,.,.,.,ga198s12g01807,ga198s11g03044,.
mal11g02543,cpa1s5g00941,cca301s4g01209,tc180s1g02558,hum1sNW_018397258.1g00591,.,dz186s13g00310,dz186s5g00422,hli2s9g00927,hli2s14g01295,opy300s31g00380,opy300s14g00830,.,opy300s12g02019,.,.,ga198s8g01503,.,ga198s11g03045,.
mal11g02544,cpa1s5g00940,.,tc180s1g02559,hum1sNW_018397258.1g00590,.,.,dz186s5g00421,.,.,.,.,opy300s16g00963,.,opy300s13g00451,.,.,.,.,ga198s7g01522
mal11g02545,cpa1s5g00939,.,tc180s1g02560,hum1sNW_018397258.1g00589,.,.,dz186s5g00420,.,.,.,.,opy300s16g00964,opy300s12g02018,opy300s13g00452,.,.,.,.,ga198s7g01523
mal11g02546,cpa1s5g00938,cca301s4g01210,tc180s1g02561,hum1sNW_018397258.1g00588,.,.,dz186s5g00419,.,hli2s14g01297,.,.,opy300s16g00965,.,opy300s13g00453,.,.,ga198s12g01808,.,.
mal11g02547,cpa1s5g00937,.,tc180s1g02562,hum1sNW_018397258.1g00587,.,dz186s13g00309,dz186s5g00418,hli2s9g00928,hli2s14g01298,.,opy300s14g00831,.,opy300s12g02017,opy300s13g00454,.,ga198s8g01504,ga198s12g01809,.,.
mal11g02548,cpa1s5g00936,.,tc180s1g02563,hum1sNW_018397258.1g00586,dz186s8g00340,dz186s13g00308,.,hli2s9g00929,.,opy300s31g00381,.,.,opy300s12g02016,opy300s13g00455,.,.,.,.,ga198s7g01524
mal11g02549,cpa1s5g00935,cca301s4g01211,tc180s1g02564,hum1sNW_018397258.1g00585,.,dz186s13g00307,dz186s5g00417,.,hli2s14g01299,opy300s31g00382,.,opy300s16g00966,opy300s12g02015,opy300s13g00456,.,.,.,ga198s11g03046,ga198s7g01525
mal11g02550,cpa1s5g00934,cca301s4g01212,tc180s1g02565,hum1sNW_018397258.1g00584,.,dz186s13g00306,dz186s5g00416,hli2s9g00930,hli2s14g01300,opy300s31g00383,opy300s14g00832,opy300s16g00967,opy300s12g02011,opy300s13g00457,.,.,.,ga198s11g03047,ga198s7g01529
mal11g02551,.,cca301s4g01213,tc180s1g02566,hum1sNW_018397258.1g00583,.,.,dz186s5g00415,hli2s9g00931,.,.,.,.,opy300s12g02010,opy300s13g00458,.,.,.,ga198s11g03048,ga198s7g01530
mal11g02552,.,cca301s4g01214,tc180s1g02567,hum1sNW_018397258.1g00582,.,.,.,.,.,.,.,.,opy300s12g02009,opy300s13g00460,.,.,.,.,.
mal11g02553,cpa1s5g00933,.,tc180s1g02568,hum1sNW_018397258.1g00581,dz186s8g00341,.,dz186s5g00414,.,.,opy300s31g00385,.,opy300s16g00968,opy300s12g02008,opy300s13g00461,ga198s8g00398,.,ga198s12g01810,ga198s11g03049,ga198s7g01531
mal11g02554,cpa1s5g00931,.,tc180s1g02569,hum1sNW_018397258.1g00580,.,.,dz186s5g00413,hli2s9g00933,hli2s14g01301,.,opy300s14g00833,opy300s16g00969,.,.,.,.,ga198s12g01811,.,.
mal11g02555,cpa1s5g00930,cca301s4g01216,tc180s1g02570,hum1sNW_018397258.1g00577,.,dz186s13g00305,dz186s5g00412,hli2s9g00934,hli2s14g01302,.,opy300s14g00834,opy300s16g00970,opy300s12g02004,opy300s13g00462,.,.,ga198s12g01812,ga198s11g03053,ga198s7g01533
mal11g02556,cpa1s5g00928,cca301s4g01218,tc180s1g02571,hum1sNW_018397258.1g00574,.,dz186s13g00304,dz186s5g00411,hli2s9g00937,hli2s14g01303,opy300s31g00387,opy300s14g00836,.,opy300s12g02002,opy300s13g00464,.,ga198s8g01506,.,ga198s11g03055,ga198s7g01535
mal11g02557,cpa1s5g00926,cca301s4g01219,tc180s1g02572,hum1sNW_018397258.1g00573,dz186s8g00342,dz186s13g00303,dz186s5g00410,hli2s9g00939,.,opy300s31g00398,.,opy300s16g00972,opy300s12g02001,.,ga198s8g00397,.,ga198s12g01813,ga198s11g03058,.
mal11g02558,cpa1s5g00924,cca301s4g01221,tc180s1g02573,hum1sNW_018397258.1g00572,.,.,dz186s5g00408,hli2s9g00941,.,.,.,.,opy300s12g02000,.,.,.,.,ga198s11g03059,.
mal11g02559,cpa1s5g00923,cca301s4g01222,tc180s1g02574,hum1sNW_018397258.1g00571,.,dz186s13g00301,.,.,hli2s14g01305,.,.,.,opy300s12g01999,opy300s13g00466,.,.,.,ga198s11g03060,.
mal11g02560,.,cca301s4g01223,tc180s1g02575,hum1sNW_018397258.1g00570,.,dz186s13g00300,.,hli2s9g00942,hli2s14g01306,opy300s31g00399,.,opy300s16g00973,opy300s12g01998,.,.,.,.,ga198s11g03061,.
mal11g02561,cpa1s5g00920,cca301s4g01225,tc180s1g02576,hum1sNW_018397258.1g00568,.,dz186s13g00298,dz186s5g00407,hli2s9g00943,hli2s14g01307,opy300s31g00401,.,opy300s16g00974,opy300s12g01996,opy300s13g00467,.,.,ga198s12g01814,ga198s11g03062,.
mal11g02562,cpa1s5g00919,.,tc180s1g02577,hum1sNW_018397258.1g00567,.,dz186s13g00297,dz186s5g00406,hli2s9g00944,hli2s14g01308,.,.,opy300s16g00975,opy300s12g01995,opy300s13g00468,.,.,ga198s12g01815,ga198s11g03063,ga198s7g01539
mal11g02563,cpa1s5g00918,cca301s4g01226,tc180s1g02578,hum1sNW_018397258.1g00566,.,dz186s13g00296,.,.,hli2s14g01309,opy300s31g00402,.,.,opy300s12g01994,opy300s13g00469,.,.,.,ga198s11g03064,.
mal11g02564,cpa1s5g00917,.,tc180s1g02579,hum1sNW_018397258.1g00562,.,.,dz186s5g00405,hli2s9g00945,hli2s14g01310,.,.,opy300s16g00976,opy300s12g01993,opy300s13g00470,.,.,.,.,ga198s7g01541
mal11g02565,cpa1s5g00916,.,tc180s1g02580,hum1sNW_018397258.1g00561,.,dz186s13g00295,dz186s5g00404,.,hli2s14g01311,.,.,opy300s16g00977,opy300s12g01992,opy300s13g00471,.,.,ga198s12g01816,ga198s11g03065,ga198s7g01542
mal11g02566,.,cca301s4g01227,tc180s1g02581,hum1sNW_018397258.1g00560,.,dz186s13g00294,dz186s5g00403,.,hli2s14g01312,.,opy300s14g00838,.,opy300s12g01991,opy300s13g00472,.,.,.,ga198s11g03068,.
mal11g02567,cpa1s5g00914,cca301s4g01228,tc180s1g02582,hum1sNW_018397258.1g00558,.,dz186s13g00293,dz186s5g00402,.,hli2s14g01313,.,opy300s14g00839,opy300s16g00978,opy300s12g01990,opy300s13g00473,.,ga198s8g01508,ga198s12g01817,ga198s11g03070,.
mal11g02568,cpa1s5g00911,cca301s4g01230,tc180s1g02583,hum1sNW_018397258.1g00557,.,.,dz186s5g00401,hli2s9g00946,hli2s14g01314,.,opy300s14g00840,.,opy300s12g01989,.,.,.,.,ga198s11g03071,.
mal11g02569,cpa1s5g00910,cca301s4g01231,tc180s1g02584,hum1sNW_018397258.1g00556,.,dz186s13g00292,dz186s5g00400,.,hli2s14g01316,.,.,opy300s16g00979,opy300s12g01988,.,.,.,.,ga198s11g03072,.
mal11g02570,cpa1s5g00909,cca301s4g01232,tc180s1g02585,hum1sNW_018397258.1g00554,.,dz186s13g00291,dz186s5g00399,hli2s9g00947,hli2s14g01317,opy300s31g00404,opy300s14g00841,opy300s16g00980,opy300s12g01987,opy300s13g00474,.,ga198s8g01509,ga198s12g01819,ga198s11g03073,.
mal11g02571,cpa1s5g00908,cca301s4g01233,tc180s1g02586,hum1sNW_018397258.1g00551,.,.,dz186s5g00398,hli2s9g00948,hli2s14g01318,.,.,opy300s16g00981,opy300s12g01986,.,.,.,.,ga198s11g03074,.
mal11g02572,cpa1s5g00907,.,tc180s1g02587,hum1sNW_018397258.1g00550,dz186s8g00343,.,.,.,.,.,.,opy300s16g00982,.,opy300s13g00475,.,.,ga198s12g01820,.,.
mal11g02573,cpa1s5g00906,cca301s4g01234,tc180s1g02588,hum1sNW_018397258.1g00549,dz186s8g00344,dz186s13g00290,dz186s5g00397,hli2s9g00949,hli2s14g01319,.,.,opy300s16g00983,opy300s12g01985,opy300s13g00476,.,ga198s8g01510,.,ga198s11g03075,ga198s7g01545
mal11g02574,.,.,tc180s1g02589,hum1sNW_018397258.1g00548,dz186s8g00345,dz186s13g00289,dz186s5g00396,.,.,.,opy300s14g00842,opy300s16g00984,opy300s12g01984,.,.,ga198s8g01511,ga198s12g01821,.,.
mal11g02575,cpa1s5g00905,cca301s4g01235,tc180s1g02590,hum1sNW_018397258.1g00547,.,dz186s13g00288,dz186s5g00395,hli2s9g00950,hli2s14g01320,opy300s31g00405,opy300s14g00843,opy300s16g00985,opy300s12g01983,.,ga198s8g00395,.,ga198s12g01822,ga198s11g03076,.
mal11g02576,cpa1s5g00904,cca301s4g01236,tc180s1g02591,hum1sNW_018397258.1g00546,.,dz186s13g00287,dz186s5g00394,.,hli2s14g01321,.,opy300s14g00844,opy300s16g00986,opy300s12g01981,.,.,ga198s8g01512,.,ga198s11g03077,.
mal11g02577,cpa1s5g00903,cca301s4g01237,tc180s1g02592,hum1sNW_018397258.1g00545,.,dz186s13g00286,dz186s5g00393,.,.,.,opy300s14g00845,opy300s16g00987,.,.,.,ga198s8g01513,ga198s12g01824,.,.
mal11g02578,cpa1s5g00902,cca301s4g01238,tc180s1g02593,hum1sNW_018397258.1g00542,.,dz186s13g00285,dz186s5g00392,.,hli2s14g01322,.,opy300s14g00846,opy300s16g00988,opy300s12g01979,opy300s13g00477,.,ga198s8g01514,.,ga198s11g03078,.
mal11g02579,cpa1s5g00901,.,tc180s1g02594,.,dz186s8g00346,.,dz186s5g00391,.,.,.,opy300s14g00847,opy300s16g00989,opy300s12g01978,.,.,.,ga198s12g01825,ga198s11g03079,.
mal11g02580,cpa1s5g00898,cca301s4g01239,tc180s1g02596,hum1sNW_018397258.1g00541,.,.,.,.,.,.,opy300s14g00857,opy300s16g00991,.,.,.,.,.,.,.
mal11g02581,.,.,tc180s1g02597,hum1sNW_018397258.1g00540,.,.,.,.,.,.,opy300s14g00856,.,.,.,.,.,.,.,.
mal11g02582,cpa1s5g00897,cca301s4g01240,tc180s1g02598,hum1sNW_018397258.1g00539,.,dz186s13g00283,dz186s5g00389,.,.,.,.,.,opy300s12g01976,.,.,.,.,ga198s11g03080,.
mal11g02583,cpa1s5g00896,cca301s4g01241,tc180s1g02599,hum1sNW_018397258.1g00538,.,dz186s13g00282,dz186s5g00388,hli2s9g00952,.,.,opy300s14g00855,.,opy300s12g01975,opy300s13g00489,.,.,.,ga198s11g03081,.
mal11g02584,cpa1s5g00895,cca301s4g01242,tc180s1g02600,hum1sNW_018397258.1g00537,.,dz186s13g00281,dz186s5g00387,hli2s9g00954,.,.,opy300s14g00854,.,.,opy300s13g00490,.,.,.,.,.
mal11g02585,cpa1s5g00894,.,tc180s1g02601,hum1sNW_018397258.1g00536,.,dz186s13g00280,dz186s5g00386,hli2s9g00955,.,.,opy300s14g00853,.,.,opy300s13g00491,.,ga198s8g01518,ga198s12g01826,.,ga198s7g01553
mal11g02586,cpa1s5g00893,.,tc180s1g02602,hum1sNW_018397258.1g00535,.,dz186s13g00279,dz186s5g00385,hli2s9g00956,hli2s14g01324,opy300s31g00406,opy300s14g00852,opy300s16g00992,.,.,ga198s8g00380,.,.,.,.
mal11g02587,cpa1s5g00854,cca301s4g01243,tc180s1g02603,hum1sNW_018397258.1g00534,.,dz186s13g00278,dz186s5g00382,hli2s9g00957,.,opy300s31g00408,.,opy300s16g00996,opy300s12g01974,opy300s13g00488,.,.,ga198s12g01827,ga198s11g03082,ga198s7g01552
mal11g02588,.,cca301s4g01244,tc180s1g02604,hum1sNW_018397258.1g00532,.,dz186s13g00277,dz186s5g00381,hli2s9g00959,.,.,opy300s14g00856,opy300s16g00997,opy300s12g01973,.,.,ga198s8g01521,ga198s12g01871,.,.
mal11g02589,.,.,tc180s1g02605,hum1sNW_018397258.1g00531,.,.,.,.,.,.,opy300s14g00857,opy300s16g00998,.,.,.,.,ga198s12g01869,.,.
mal11g02590,.,.,tc180s1g02606,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
mal11g02591,.,cca301s4g01245,tc180s1g02607,hum1sNW_018397258.1g00530,.,dz186s13g00276,dz186s5g00380,.,hli2s14g01330,.,opy300s14g00858,.,.,opy300s13g00487,.,ga198s8g01522,.,.,.
mal11g02592,cpa1s5g00857,.,tc180s1g02608,hum1sNW_018397258.1g00529,.,dz186s13g00275,.,.,hli2s14g01332,.,.,opy300s16g00999,.,opy300s13g00486,.,.,.,.,ga198s7g01551
mal11g02593,cpa1s5g00859,cca301s4g01246,tc180s1g02609,hum1sNW_018397258.1g00528,.,dz186s13g00274,dz186s5g00379,.,hli2s14g01333,.,.,opy300s16g01000,opy300s12g01972,.,.,.,ga198s12g01861,ga198s11g03083,.
mal11g02594,cpa1s5g00860,cca301s4g01247,tc180s1g02610,hum1sNW_018397258.1g00527,.,dz186s13g00273,dz186s5g00378,.,hli2s14g01334,.,opy300s14g00859,opy300s16g01001,opy300s12g01971,opy300s13g00485,.,ga198s8g01523,.,ga198s11g03084,ga198s7g01550
mal11g02595,.,cca301s4g01248,tc180s1g02611,hum1sNW_018397258.1g00526,.,.,dz186s5g00377,.,.,.,opy300s14g00860,opy300s16g01002,.,.,.,ga198s8g01525,.,.,.
mal11g02596,cpa1s5g00863,cca301s4g01249,tc180s1g02612,.,.,dz186s13g00272,dz186s5g00376,.,.,.,opy300s14g00861,opy300s16g01003,opy300s12g01970,opy300s13g00484,.,ga198s8g01526,ga198s12g01860,ga198s11g03085,ga198s7g01548
mal11g02597,.,cca301s4g01250,tc180s1g02613,hum1sNW_018397258.1g00525,dz186s8g00347,.,dz186s5g00375,.,.,.,opy300s14g00862,.,opy300s12g01969,.,.,ga198s8g01528,.,ga198s11g03086,.
mal11g02598,cpa1s5g00866,cca301s4g01251,tc180s1g02614,hum1sNW_018397258.1g00524,.,.,dz186s5g00374,.,hli2s14g01335,.,opy300s14g00863,.,.,.,.,ga198s8g01529,.,ga198s11g03087,ga198s7g01547
mal11g02599,cpa1s5g00869,cca301s4g01252,tc180s1g02615,hum1sNW_018397258.1g00523,.,dz186s13g00271,dz186s5g00373,.,hli2s14g01336,.,.,.,.,opy300s13g00483,.,ga198s8g01530,.,.,.
mal11g02600,cpa1s5g00870,.,tc180s1g02616,hum1sNW_018397258.1g00522,.,.,dz186s5g00372,hli2s9g00960,hli2s14g01337,.,opy300s14g00864,.,.,opy300s13g00482,.,ga198s8g01531,.,.,.
mal11g02601,cpa1s5g00871,cca301s4g01255,tc180s1g02617,hum1sNW_018397258.1g00520,.,dz186s13g00270,.,.,hli2s14g01338,opy300s31g00410,.,.,opy300s12g01968,.,.,,.,ga198s11g03088,.
mal11g02602,cpa1s5g00872,.,tc180s1g02618,hum1sNW_018397258.1g00519,dz186s8g00348,.,dz186s5g00371,hli2s9g00961,hli2s14g01339,opy300s31g00411,opy300s14g00865,.,opy300s12g01967,.,ga198s8g00382,ga198s8g01592,.,.,.
mal11g02603,cpa1s5g00873,.,tc180s1g02619,.,.,dz186s13g00269,dz186s5g00370,.,.,.,opy300s14g00866,opy300s16g01006,opy300s12g01966,.,.,.,ga198s12g01859,ga198s11g03089,.
mal11g02604,cpa1s5g00875,cca301s4g01256,tc180s1g02620,.,.,dz186s13g00268,dz186s5g00369,hli2s9g00962,hli2s14g01340,opy300s31g00413,opy300s14g00867,.,opy300s12g01965,.,.,ga198s8g01590,.,ga198s11g03090,.
mal11g02605,cpa1s5g00877,cca301s4g01257,tc180s1g02621,hum1sNW_018397258.1g00518,.,.,dz186s5g00368,.,hli2s14g01341,opy300s31g00414,opy300s14g00868,.,opy300s12g01964,.,.,.,.,ga198s11g03091,.
mal11g02606,cpa1s5g00878,cca301s4g01258,tc180s1g02622,hum1sNW_018397258.1g00516,.,dz186s13g00267,dz186s5g00367,.,hli2s14g01342,.,opy300s14g00869,opy300s16g01007,opy300s12g01963,.,.,.,ga198s12g01858,ga198s11g03092,.
mal11g02607,cpa1s5g00879,cca301s4g01259,tc180s1g02623,hum1sNW_018397258.1g00515,.,dz186s13g00265,dz186s5g00366,hli2s9g00965,hli2s14g01343,.,opy300s14g00870,opy300s16g01008,opy300s12g01962,opy300s13g00481,.,ga198s8g01587,ga198s12g01856,.,ga198s7g01546
mal11g02608,cpa1s5g00880,cca301s4g01260,tc180s1g02624,hum1sNW_018397258.1g00513,.,dz186s13g00264,dz186s5g00365,hli2s9g00967,hli2s14g01344,.,opy300s14g00871,.,opy300s12g01961,opy300s13g00480,.,ga198s8g01586,.,ga198s11g03093,.
mal11g02609,cpa1s5g00882,cca301s4g01261,tc180s1g02625,hum1sNW_018397258.1g00511,.,dz186s13g00263,dz186s5g00364,.,hli2s14g01346,.,opy300s14g00873,opy300s16g01009,opy300s12g01959,opy300s13g00479,.,ga198s8g01583,ga198s12g01855,ga198s11g03095,.
mal11g02610,.,cca301s4g01262,tc180s1g02626,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
mal11g02611,.,cca301s4g01263,tc180s1g02627,hum1sNW_018397258.1g00510,.,.,dz186s5g00363,.,hli2s14g01347,.,.,.,opy300s12g01958,.,.,.,.,.,.
mal11g02612,cpa1s5g00883,cca301s4g01264,tc180s1g02628,hum1sNW_018397258.1g00509,dz186s8g00349,dz186s13g00262,dz186s5g00362,hli2s9g00969,hli2s14g01349,.,.,opy300s16g01010,opy300s12g01957,opy300s13g00492,.,.,.,ga198s11g03096,.
mal11g02613,cpa1s5g00885,cca301s4g01265,tc180s1g02629,hum1sNW_018397258.1g00508,.,.,dz186s5g00361,.,hli2s14g01350,.,.,opy300s16g01011,.,opy300s13g00493,.,.,.,.,ga198s7g01554
mal11g02614,cpa1s5g00884,cca301s4g01266,tc180s1g02630,hum1sNW_018397258.1g00507,.,dz186s13g00261,dz186s5g00360,hli2s9g00970,hli2s14g01351,opy300s31g00415,opy300s14g00874,.,.,opy300s13g00494,.,ga198s8g01582,.,.,.
mal11g02615,cpa1s5g00883,.,tc180s1g02631,hum1sNW_018397258.1g00506,.,dz186s13g00260,.,.,.,.,.,.,.,opy300s13g00495,.,.,.,.,ga198s7g01555
mal11g02616,cpa1s5g00886,cca301s4g01267,tc180s1g02632,hum1sNW_018397258.1g00505,.,dz186s13g00259,dz186s5g00359,hli2s9g00971,hli2s14g01352,.,opy300s14g00875,opy300s16g01012,.,.,.,.,.,ga198s11g03099,.
mal11g02617,cpa1s5g00888,cca301s4g01268,tc180s1g02633,hum1sNW_018397258.1g00504,.,dz186s13g00258,dz186s5g00358,hli2s9g00972,hli2s14g01353,.,.,opy300s16g01013,opy300s12g01956,opy300s13g00497,.,.,ga198s12g01854,ga198s11g03100,ga198s7g01556
mal11g02618,cpa1s5g00891,.,tc180s1g02634,hum1sNW_018397258.1g00503,dz186s8g00350,dz186s13g00257,dz186s5g00357,hli2s9g00973,.,.,opy300s14g00876,opy300s16g01014,opy300s12g01955,.,.,ga198s8g01581,ga198s12g01853,ga198s11g03101,.
mal11g02619,cpa1s5g00892,cca301s4g01270,tc180s1g02635,hum1sNW_018397258.1g00502,dz186s8g00351,dz186s13g00256,dz186s5g00356,hli2s9g00974,hli2s14g01354,.,opy300s14g00877,opy300s16g01015,opy300s12g01954,opy300s13g00498,.,ga198s8g01580,ga198s12g01852,.,ga198s7g01557
mal11g02620,.,.,tc180s1g02636,hum1sNW_018397258.1g00501,.,dz186s13g00255,dz186s5g00355,hli2s9g00975,hli2s14g01355,.,.,.,opy300s12g01953,opy300s13g00499,.,.,.,ga198s11g03102,ga198s7g01558
mal11g02621,.,cca301s4g00455,tc180s1g02637,hum1sNW_018397258.1g00499,.,.,dz186s5g00353,.,.,opy300s31g00416,.,.,.,opy300s13g00500,.,.,.,.,.
mal11g02622,.,.,tc180s1g02638,hum1sNW_018397258.1g00498,.,.,dz186s5g00352,.,.,.,.,.,.,opy300s13g00501,.,.,ga198s12g01851,.,.
mal11g02623,.,.,tc180s1g02639,.,.,.,dz186s5g00351,.,.,opy300s31g00417,.,opy300s16g01016,.,opy300s13g00502,.,.,ga198s12g01847,.,.
mal11g02624,cpa1s5g00851,cca301s4g00456,tc180s1g02640,hum1sNW_018397258.1g00497,.,.,dz186s5g00349,.,hli2s14g01356,opy300s31g00418,.,opy300s16g01017,.,.,ga198s8g00383,.,ga198s12g01846,.,.
mal11g02625,cpa1s5g00850,.,tc180s1g02641,hum1sNW_018397258.1g00496,dz186s8g00352,dz186s13g00254,.,.,hli2s14g01357,opy300s31g00420,.,opy300s16g01018,opy300s12g01952,.,.,.,ga198s12g01844,ga198s11g03103,.
mal11g02626,cpa1s5g00847,cca301s4g00457,tc180s1g02642,hum1sNW_018397258.1g00494,.,dz186s13g00253,dz186s5g00347,.,hli2s14g01358,.,opy300s14g00878,opy300s16g01020,opy300s12g01950,.,.,.,.,ga198s11g03105,.
mal11g02627,cpa1s5g00846,cca301s4g00459,tc180s1g02643,hum1sNW_018397258.1g00493,.,dz186s13g00252,dz186s5g00346,.,hli2s14g01359,opy300s31g00423,.,.,opy300s12g01949,opy300s13g00503,.,.,.,.,ga198s7g01562
mal11g02628,cpa1s5g00843,.,tc180s1g02644,hum1sNW_018397258.1g00492,.,dz186s13g00251,dz186s5g00345,.,.,opy300s31g00424,opy300s14g00879,opy300s16g01021,opy300s12g01948,opy300s13g00504,ga198s8g00384,ga198s8g01577,ga198s12g01842,ga198s11g03106,ga198s7g01563
mal11g02629,.,cca301s4g00460,tc180s1g02645,hum1sNW_018397258.1g00491,.,.,dz186s5g00344,.,.,.,opy300s14g00880,.,opy300s12g01947,opy300s13g00505,.,.,.,.,.
mal11g02630,.,cca301s4g00461,tc180s1g02646,hum1sNW_018397258.1g00490,.,dz186s13g00250,.,.,.,.,.,.,.,opy300s13g00506,.,.,.,.,ga198s7g01564
mal11g02631,.,cca301s4g00462,tc180s1g02647,hum1sNW_018397258.1g00489,.,dz186s13g00249,dz186s5g00343,hli2s9g00980,hli2s14g01360,.,opy300s14g00881,.,opy300s12g01946,opy300s13g00507,.,ga198s8g01576,.,ga198s11g03107,.
mal11g02632,cpa1s5g00841,cca301s4g00463,tc180s1g02648,hum1sNW_018397258.1g00488,.,dz186s13g00248,dz186s5g00342,hli2s9g00981,hli2s14g01361,opy300s31g00425,.,.,opy300s12g01945,opy300s13g00508,.,.,.,ga198s11g03108,.
mal11g02633,cpa1s5g00840,cca301s4g00464,tc180s1g02649,hum1sNW_018397258.1g00487,.,dz186s13g00247,dz186s5g00341,hli2s9g00982,hli2s14g01362,.,.,.,opy300s12g01944,opy300s13g00509,.,ga198s8g01575,.,ga198s11g03109,.
mal11g02634,cpa1s5g00839,.,tc180s1g02650,hum1sNW_018397258.1g00486,.,.,dz186s5g00340,.,hli2s14g01363,.,.,.,opy300s12g01943,opy300s13g00510,.,.,.,ga198s11g03110,ga198s7g01566
mal11g02635,cpa1s5g00838,.,tc180s1g02651,hum1sNW_018397258.1g00485,.,.,dz186s5g00339,.,.,.,.,.,opy300s12g01942,.,.,.,.,.,.
mal11g02636,cpa1s5g00837,cca301s4g00465,tc180s1g02652,hum1sNW_018397258.1g00484,.,.,dz186s5g00338,hli2s9g00983,hli2s14g01364,.,opy300s14g00882,opy300s16g01022,opy300s12g01941,.,.,.,.,ga198s11g03111,ga198s7g01568
mal11g02637,cpa1s5g00836,.,tc180s1g02653,hum1sNW_018397258.1g00483,.,dz186s13g00246,dz186s5g00337,.,.,.,.,.,.,opy300s13g00511,.,.,ga198s12g01841,.,.
mal11g02638,.,.,tc180s1g02654,hum1sNW_018397258.1g00481,.,dz186s13g00245,dz186s5g00336,.,hli2s14g01365,.,.,opy300s16g01023,.,opy300s13g00512,.,.,ga198s12g01840,.,.
mal11g02639,cpa1s5g00835,cca301s4g00466,tc180s1g02655,hum1sNW_018397258.1g00480,dz186s8g00353,.,dz186s5g00335,hli2s9g00984,hli2s14g01366,opy300s31g00426,opy300s14g00884,opy300s16g01024,opy300s12g01940,opy300s13g00513,.,.,.,ga198s11g03112,ga198s7g01569
mal11g02640,cpa1s5g00834,cca301s4g00467,tc180s1g02656,hum1sNW_018397258.1g00479,.,.,dz186s5g00334,hli2s9g00987,.,.,.,opy300s16g01025,.,opy300s13g00514,.,.,.,.,.
mal11g02641,cpa1s5g00829,cca301s4g00468,tc180s1g02657,hum1sNW_018397258.1g00478,dz186s8g00354,.,dz186s5g00333,hli2s9g00989,hli2s14g01368,.,.,opy300s16g01026,opy300s12g01939,opy300s13g00515,.,.,ga198s12g01838,ga198s11g03114,ga198s7g01571
mal11g02642,.,.,tc180s1g02658,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
mal11g02643,cpa1s5g00828,cca301s4g00469,tc180s1g02659,hum1sNW_018397258.1g00477,.,.,dz186s5g00332,.,hli2s14g01369,.,.,opy300s16g01027,opy300s12g01937,.,.,.,.,ga198s11g03115,.
mal11g02644,cpa1s5g00827,cca301s4g00472,tc180s1g02660,hum1sNW_018397258.1g00476,.,.,dz186s5g00331,hli2s9g00991,.,.,.,.,opy300s12g01935,opy300s13g00516,.,.,.,.,ga198s7g01572
mal11g02645,cpa1s5g00826,.,tc180s1g02661,hum1sNW_018397258.1g00475,.,.,dz186s5g00330,hli2s9g00992,.,opy300s31g00427,.,.,opy300s12g01934,.,ga198s8g00385,.,.,.,.
mal11g02646,cpa1s5g00825,.,tc180s1g02662,hum1sNW_018397258.1g00474,.,dz186s13g00244,dz186s5g00329,.,hli2s14g01370,opy300s31g00428,opy300s14g00885,opy300s16g01028,opy300s12g01933,.,.,.,.,ga198s11g03117,.
mal11g02647,cpa1s5g00824,cca301s4g00473,tc180s1g02663,hum1sNW_018397258.1g00473,.,.,dz186s5g00328,.,.,.,.,.,opy300s12g01932,.,.,.,.,ga198s11g03120,.
